false_gods,true_gods,random_gods,expected_questions,status,independent_replications,notes,version,reproduce_command
1,200,1,15.390843,optimal,0,,0.16.17,./hardest -f 1 -t 200 -r 1 -b 0 -i 0 -l 1.01 -s 1774544631 -i 0
1,201,1,15.406721,optimal,0,,0.16.17,./hardest -f 1 -t 201 -r 1 -b 0 -i 0 -l 1.01 -s 1774544631 -i 0
1,202,1,15.422365,optimal,0,,0.16.17,./hardest -f 1 -t 202 -r 1 -b 0 -i 0 -l 1.01 -s 1774544631 -i 0
1,203,1,15.437781,optimal,0,,0.16.17,./hardest -f 1 -t 203 -r 1 -b 0 -i 0 -l 1.01 -s 1774544631 -i 0
1,204,1,15.452972,optimal,0,,0.16.17,./hardest -f 1 -t 204 -r 1 -b 0 -i 0 -l 1.01 -s 1774544631 -i 0
1,205,1,15.467942,optimal,0,,0.16.17,./hardest -f 1 -t 205 -r 1 -b 0 -i 0 -l 1.01 -s 1774544632 -i 0
1,206,1,15.482697,optimal,0,,0.16.17,./hardest -f 1 -t 206 -r 1 -b 0 -i 0 -l 1.01 -s 1774544632 -i 0
1,207,1,15.497240,optimal,0,,0.16.17,./hardest -f 1 -t 207 -r 1 -b 0 -i 0 -l 1.01 -s 1774544632 -i 0
1,208,1,15.511574,optimal,0,,0.16.17,./hardest -f 1 -t 208 -r 1 -b 0 -i 0 -l 1.01 -s 1774544632 -i 0
1,209,1,15.525705,optimal,0,,0.16.17,./hardest -f 1 -t 209 -r 1 -b 0 -i 0 -l 1.01 -s 1774544632 -i 0
1,210,1,15.539636,optimal,0,,0.16.17,./hardest -f 1 -t 210 -r 1 -b 0 -i 0 -l 1.01 -s 1774544632 -i 0
1,211,1,15.553371,optimal,0,,0.16.17,./hardest -f 1 -t 211 -r 1 -b 0 -i 0 -l 1.01 -s 1774544632 -i 0
1,212,1,15.566912,optimal,0,,0.16.17,./hardest -f 1 -t 212 -r 1 -b 0 -i 0 -l 1.01 -s 1774544633 -i 0
1,213,1,15.580265,optimal,0,,0.16.17,./hardest -f 1 -t 213 -r 1 -b 0 -i 0 -l 1.01 -s 1774544633 -i 0
1,214,1,15.593432,optimal,0,,0.16.17,./hardest -f 1 -t 214 -r 1 -b 0 -i 0 -l 1.01 -s 1774544633 -i 0
1,215,1,15.606417,optimal,0,,0.16.17,./hardest -f 1 -t 215 -r 1 -b 0 -i 0 -l 1.01 -s 1774544633 -i 0
1,216,1,15.619224,optimal,0,,0.16.17,./hardest -f 1 -t 216 -r 1 -b 0 -i 0 -l 1.01 -s 1774544633 -i 0
1,217,1,15.631855,optimal,0,,0.16.17,./hardest -f 1 -t 217 -r 1 -b 0 -i 0 -l 1.01 -s 1774544633 -i 0
1,218,1,15.644313,optimal,0,,0.16.17,./hardest -f 1 -t 218 -r 1 -b 0 -i 0 -l 1.01 -s 1774544634 -i 0
1,219,1,15.656602,optimal,0,,0.16.17,./hardest -f 1 -t 219 -r 1 -b 0 -i 0 -l 1.01 -s 1774544634 -i 0
1,220,1,15.668725,optimal,0,,0.16.17,./hardest -f 1 -t 220 -r 1 -b 0 -i 0 -l 1.01 -s 1774544634 -i 0
1,221,1,15.680685,optimal,0,,0.16.17,./hardest -f 1 -t 221 -r 1 -b 0 -i 0 -l 1.01 -s 1774544634 -i 0
1,222,1,15.692485,optimal,0,,0.16.17,./hardest -f 1 -t 222 -r 1 -b 0 -i 0 -l 1.01 -s 1774544634 -i 0
1,223,1,15.704127,optimal,0,,0.16.17,./hardest -f 1 -t 223 -r 1 -b 0 -i 0 -l 1.01 -s 1774544635 -i 0
1,224,1,15.715615,optimal,0,,0.16.17,./hardest -f 1 -t 224 -r 1 -b 0 -i 0 -l 1.01 -s 1774544635 -i 0
1,225,1,15.726950,optimal,0,,0.16.17,./hardest -f 1 -t 225 -r 1 -b 0 -i 0 -l 1.01 -s 1774544635 -i 0
1,226,1,15.738137,optimal,0,,0.16.17,./hardest -f 1 -t 226 -r 1 -b 0 -i 0 -l 1.01 -s 1774544635 -i 0
1,227,1,15.749176,optimal,0,,0.16.17,./hardest -f 1 -t 227 -r 1 -b 0 -i 0 -l 1.01 -s 1774544635 -i 0
1,228,1,15.760072,optimal,0,,0.16.17,./hardest -f 1 -t 228 -r 1 -b 0 -i 0 -l 1.01 -s 1774544636 -i 0
1,229,1,15.770826,optimal,0,,0.16.17,./hardest -f 1 -t 229 -r 1 -b 0 -i 0 -l 1.01 -s 1774544636 -i 0
1,230,1,15.781441,optimal,0,,0.16.17,./hardest -f 1 -t 230 -r 1 -b 0 -i 0 -l 1.01 -s 1774544636 -i 0
1,231,1,15.791919,optimal,0,,0.16.17,./hardest -f 1 -t 231 -r 1 -b 0 -i 0 -l 1.01 -s 1774544636 -i 0
1,232,1,15.802263,optimal,0,,0.16.17,./hardest -f 1 -t 232 -r 1 -b 0 -i 0 -l 1.01 -s 1774544636 -i 0
1,233,1,15.812475,optimal,0,,0.16.17,./hardest -f 1 -t 233 -r 1 -b 0 -i 0 -l 1.01 -s 1774544637 -i 0
1,234,1,15.822557,optimal,0,,0.16.17,./hardest -f 1 -t 234 -r 1 -b 0 -i 0 -l 1.01 -s 1774544637 -i 0
1,235,1,15.832511,optimal,0,,0.16.17,./hardest -f 1 -t 235 -r 1 -b 0 -i 0 -l 1.01 -s 1774544637 -i 0
1,236,1,15.842339,optimal,0,,0.16.17,./hardest -f 1 -t 236 -r 1 -b 0 -i 0 -l 1.01 -s 1774544637 -i 0
1,237,1,15.852045,optimal,0,,0.16.17,./hardest -f 1 -t 237 -r 1 -b 0 -i 0 -l 1.01 -s 1774544637 -i 0
1,238,1,15.861628,optimal,0,,0.16.17,./hardest -f 1 -t 238 -r 1 -b 0 -i 0 -l 1.01 -s 1774544638 -i 0
1,239,1,15.871093,optimal,0,,0.16.17,./hardest -f 1 -t 239 -r 1 -b 0 -i 0 -l 1.01 -s 1774544638 -i 0
1,240,1,15.880440,optimal,0,,0.16.17,./hardest -f 1 -t 240 -r 1 -b 0 -i 0 -l 1.01 -s 1774544638 -i 0
1,241,1,15.889671,optimal,0,,0.16.17,./hardest -f 1 -t 241 -r 1 -b 0 -i 0 -l 1.01 -s 1774544638 -i 0
1,242,1,15.898789,optimal,0,,0.16.17,./hardest -f 1 -t 242 -r 1 -b 0 -i 0 -l 1.01 -s 1774544639 -i 0
1,243,1,15.907795,optimal,0,,0.16.17,./hardest -f 1 -t 243 -r 1 -b 0 -i 0 -l 1.01 -s 1774544639 -i 0
1,244,1,15.916692,optimal,0,,0.16.17,./hardest -f 1 -t 244 -r 1 -b 0 -i 0 -l 1.01 -s 1774544639 -i 0
1,245,1,15.925480,optimal,0,,0.16.17,./hardest -f 1 -t 245 -r 1 -b 0 -i 0 -l 1.01 -s 1774544639 -i 0
1,246,1,15.934162,optimal,0,,0.16.17,./hardest -f 1 -t 246 -r 1 -b 0 -i 0 -l 1.01 -s 1774544639 -i 0
1,247,1,15.942739,optimal,0,,0.16.17,./hardest -f 1 -t 247 -r 1 -b 0 -i 0 -l 1.01 -s 1774544640 -i 0
1,248,1,15.951213,optimal,0,,0.16.17,./hardest -f 1 -t 248 -r 1 -b 0 -i 0 -l 1.01 -s 1774544640 -i 0
1,249,1,15.959586,optimal,0,,0.16.17,./hardest -f 1 -t 249 -r 1 -b 0 -i 0 -l 1.01 -s 1774544640 -i 0
1,250,1,15.967859,optimal,0,,0.16.17,./hardest -f 1 -t 250 -r 1 -b 0 -i 0 -l 1.01 -s 1774544640 -i 0
1,251,1,15.976034,optimal,0,,0.16.17,./hardest -f 1 -t 251 -r 1 -b 0 -i 0 -l 1.01 -s 1774544641 -i 0
1,252,1,15.984112,optimal,0,,0.16.17,./hardest -f 1 -t 252 -r 1 -b 0 -i 0 -l 1.01 -s 1774544641 -i 0
1,253,1,15.992095,optimal,0,,0.16.17,./hardest -f 1 -t 253 -r 1 -b 0 -i 0 -l 1.01 -s 1774544641 -i 0
2,50,1,16.153818,optimal,0,,0.16.17,./hardest -f 2 -t 50 -r 1 -b 0 -i 0 -l 1.01 -s 1774544811 -i 0
2,51,1,16.257082,optimal,0,,0.16.17,./hardest -f 2 -t 51 -r 1 -b 0 -i 0 -l 1.01 -s 1774544811 -i 0
2,52,1,16.352824,optimal,0,,0.16.17,./hardest -f 2 -t 52 -r 1 -b 0 -i 0 -l 1.01 -s 1774544811 -i 0
2,53,1,16.441715,optimal,0,,0.16.17,./hardest -f 2 -t 53 -r 1 -b 0 -i 0 -l 1.01 -s 1774544811 -i 0
2,54,1,16.524356,optimal,0,,0.16.17,./hardest -f 2 -t 54 -r 1 -b 0 -i 0 -l 1.01 -s 1774544811 -i 0
2,55,1,16.601288,optimal,0,,0.16.17,./hardest -f 2 -t 55 -r 1 -b 0 -i 0 -l 1.01 -s 1774544811 -i 0
2,56,1,16.672993,optimal,0,,0.16.17,./hardest -f 2 -t 56 -r 1 -b 0 -i 0 -l 1.01 -s 1774544811 -i 0
2,57,1,16.739908,optimal,0,,0.16.17,./hardest -f 2 -t 57 -r 1 -b 0 -i 0 -l 1.01 -s 1774544812 -i 0
2,58,1,16.802427,optimal,0,,0.16.17,./hardest -f 2 -t 58 -r 1 -b 0 -i 0 -l 1.01 -s 1774544812 -i 0
2,59,1,16.860903,optimal,0,,0.16.17,./hardest -f 2 -t 59 -r 1 -b 0 -i 0 -l 1.01 -s 1774544812 -i 0
2,60,1,16.915657,optimal,0,,0.16.17,./hardest -f 2 -t 60 -r 1 -b 0 -i 0 -l 1.01 -s 1774544812 -i 0
2,61,1,16.966982,optimal,0,,0.16.17,./hardest -f 2 -t 61 -r 1 -b 0 -i 0 -l 1.01 -s 1774544812 -i 0
2,62,1,17.015140,optimal,0,,0.16.17,./hardest -f 2 -t 62 -r 1 -b 0 -i 0 -l 1.01 -s 1774544812 -i 0
2,63,1,17.105594,optimal,0,,0.16.17,./hardest -f 2 -t 63 -r 1 -b 0 -i 0 -l 1.01 -s 1774544812 -i 0
2,64,1,17.190871,optimal,0,,0.16.17,./hardest -f 2 -t 64 -r 1 -b 0 -i 0 -l 1.01 -s 1774544813 -i 0
2,65,1,17.271124,optimal,0,,0.16.17,./hardest -f 2 -t 65 -r 1 -b 0 -i 0 -l 1.01 -s 1774544813 -i 0
2,66,1,17.346719,optimal,0,,0.16.17,./hardest -f 2 -t 66 -r 1 -b 0 -i 0 -l 1.01 -s 1774544813 -i 0
2,67,1,17.417988,optimal,0,,0.16.17,./hardest -f 2 -t 67 -r 1 -b 0 -i 0 -l 1.01 -s 1774544813 -i 0
2,68,1,17.485236,optimal,0,,0.16.17,./hardest -f 2 -t 68 -r 1 -b 0 -i 0 -l 1.01 -s 1774544813 -i 0
2,69,1,17.548742,optimal,0,,0.16.17,./hardest -f 2 -t 69 -r 1 -b 0 -i 0 -l 1.01 -s 1774544814 -i 0
2,70,1,17.608764,optimal,0,,0.16.17,./hardest -f 2 -t 70 -r 1 -b 0 -i 0 -l 1.01 -s 1774544814 -i 0
2,71,1,17.665535,optimal,0,,0.16.17,./hardest -f 2 -t 71 -r 1 -b 0 -i 0 -l 1.01 -s 1774544814 -i 0
2,72,1,17.719274,optimal,0,,0.16.17,./hardest -f 2 -t 72 -r 1 -b 0 -i 0 -l 1.01 -s 1774544814 -i 0
2,73,1,17.770180,optimal,0,,0.16.17,./hardest -f 2 -t 73 -r 1 -b 0 -i 0 -l 1.01 -s 1774544815 -i 0
2,74,1,17.818437,optimal,0,,0.16.17,./hardest -f 2 -t 74 -r 1 -b 0 -i 0 -l 1.01 -s 1774544815 -i 0
2,75,1,17.864215,optimal,0,,0.16.17,./hardest -f 2 -t 75 -r 1 -b 0 -i 0 -l 1.01 -s 1774544815 -i 0
2,76,1,17.907670,optimal,0,,0.16.17,./hardest -f 2 -t 76 -r 1 -b 0 -i 0 -l 1.01 -s 1774544816 -i 0
2,77,1,17.948949,optimal,0,,0.16.17,./hardest -f 2 -t 77 -r 1 -b 0 -i 0 -l 1.01 -s 1774544816 -i 0
2,78,1,17.988186,optimal,0,,0.16.17,./hardest -f 2 -t 78 -r 1 -b 0 -i 0 -l 1.01 -s 1774544816 -i 0
2,79,1,18.038814,optimal,0,,0.16.17,./hardest -f 2 -t 79 -r 1 -b 0 -i 0 -l 1.01 -s 1774544817 -i 0
2,80,1,18.109994,optimal,0,,0.16.17,./hardest -f 2 -t 80 -r 1 -b 0 -i 0 -l 1.01 -s 1774544817 -i 0
2,81,1,18.177781,optimal,0,,0.16.17,./hardest -f 2 -t 81 -r 1 -b 0 -i 0 -l 1.01 -s 1774544818 -i 0
2,82,1,18.242375,optimal,0,,0.16.17,./hardest -f 2 -t 82 -r 1 -b 0 -i 0 -l 1.01 -s 1774544818 -i 0
2,83,1,18.303961,optimal,0,,0.16.17,./hardest -f 2 -t 83 -r 1 -b 0 -i 0 -l 1.01 -s 1774544819 -i 0
2,84,1,18.362712,optimal,0,,0.16.17,./hardest -f 2 -t 84 -r 1 -b 0 -i 0 -l 1.01 -s 1774544819 -i 0
2,85,1,18.418790,optimal,0,,0.16.17,./hardest -f 2 -t 85 -r 1 -b 0 -i 0 -l 1.01 -s 1774544820 -i 0
2,86,1,18.472345,optimal,0,,0.16.17,./hardest -f 2 -t 86 -r 1 -b 0 -i 0 -l 1.01 -s 1774544820 -i 0
2,87,1,18.523516,optimal,0,,0.16.17,./hardest -f 2 -t 87 -r 1 -b 0 -i 0 -l 1.01 -s 1774544821 -i 0
2,88,1,18.572436,optimal,0,,0.16.17,./hardest -f 2 -t 88 -r 1 -b 0 -i 0 -l 1.01 -s 1774544821 -i 0
2,89,1,18.619225,optimal,0,,0.16.17,./hardest -f 2 -t 89 -r 1 -b 0 -i 0 -l 1.01 -s 1774544822 -i 0
2,90,1,18.664000,optimal,0,,0.16.17,./hardest -f 2 -t 90 -r 1 -b 0 -i 0 -l 1.01 -s 1774544823 -i 0
2,91,1,18.706867,optimal,0,,0.16.17,./hardest -f 2 -t 91 -r 1 -b 0 -i 0 -l 1.01 -s 1774544823 -i 0
2,92,1,18.747927,optimal,0,,0.16.17,./hardest -f 2 -t 92 -r 1 -b 0 -i 0 -l 1.01 -s 1774544824 -i 0
2,93,1,18.787274,optimal,0,,0.16.17,./hardest -f 2 -t 93 -r 1 -b 0 -i 0 -l 1.01 -s 1774544825 -i 0
2,94,1,18.824995,optimal,0,,0.16.17,./hardest -f 2 -t 94 -r 1 -b 0 -i 0 -l 1.01 -s 1774544826 -i 0
2,95,1,18.861175,optimal,0,,0.16.17,./hardest -f 2 -t 95 -r 1 -b 0 -i 0 -l 1.01 -s 1774544826 -i 0
2,96,1,18.895891,optimal,0,,0.16.17,./hardest -f 2 -t 96 -r 1 -b 0 -i 0 -l 1.01 -s 1774544827 -i 0
2,97,1,18.929217,optimal,0,,0.16.17,./hardest -f 2 -t 97 -r 1 -b 0 -i 0 -l 1.01 -s 1774544828 -i 0
2,98,1,18.961220,optimal,0,,0.16.17,./hardest -f 2 -t 98 -r 1 -b 0 -i 0 -l 1.01 -s 1774544829 -i 0
2,99,1,18.991967,optimal,0,,0.16.17,./hardest -f 2 -t 99 -r 1 -b 0 -i 0 -l 1.01 -s 1774544830 -i 0
2,100,1,19.033326,optimal,0,,0.16.17,./hardest -f 2 -t 100 -r 1 -b 0 -i 0 -l 1.01 -s 1774544831 -i 0
2,101,1,19.090243,optimal,0,,0.16.17,./hardest -f 2 -t 101 -r 1 -b 0 -i 0 -l 1.01 -s 1774544832 -i 0
2,102,1,19.144991,optimal,0,,0.16.17,./hardest -f 2 -t 102 -r 1 -b 0 -i 0 -l 1.01 -s 1774544833 -i 0
2,103,1,19.197671,optimal,0,,0.16.17,./hardest -f 2 -t 103 -r 1 -b 0 -i 0 -l 1.01 -s 1774544834 -i 0
2,104,1,19.248380,optimal,0,,0.16.17,./hardest -f 2 -t 104 -r 1 -b 0 -i 0 -l 1.01 -s 1774544835 -i 0
2,105,1,19.297209,optimal,0,,0.16.17,./hardest -f 2 -t 105 -r 1 -b 0 -i 0 -l 1.01 -s 1774544837 -i 0
2,106,1,19.344245,optimal,0,,0.16.17,./hardest -f 2 -t 106 -r 1 -b 0 -i 0 -l 1.01 -s 1774544838 -i 0
2,107,1,19.389568,optimal,0,,0.16.17,./hardest -f 2 -t 107 -r 1 -b 0 -i 0 -l 1.01 -s 1774544839 -i 0
2,108,1,19.433257,optimal,0,,0.16.17,./hardest -f 2 -t 108 -r 1 -b 0 -i 0 -l 1.01 -s 1774544841 -i 0
2,109,1,19.475385,optimal,0,,0.16.17,./hardest -f 2 -t 109 -r 1 -b 0 -i 0 -l 1.01 -s 1774544842 -i 0
2,110,1,19.516019,optimal,0,,0.16.17,./hardest -f 2 -t 110 -r 1 -b 0 -i 0 -l 1.01 -s 1774544843 -i 0
2,111,1,19.555227,optimal,0,,0.16.17,./hardest -f 2 -t 111 -r 1 -b 0 -i 0 -l 1.01 -s 1774544845 -i 0
2,112,1,19.593069,optimal,0,,0.16.17,./hardest -f 2 -t 112 -r 1 -b 0 -i 0 -l 1.01 -s 1774544846 -i 0
2,113,1,19.629605,optimal,0,,0.16.17,./hardest -f 2 -t 113 -r 1 -b 0 -i 0 -l 1.01 -s 1774544848 -i 0
2,114,1,19.664891,optimal,0,,0.16.17,./hardest -f 2 -t 114 -r 1 -b 0 -i 0 -l 1.01 -s 1774544850 -i 0
2,115,1,19.698979,optimal,0,,0.16.17,./hardest -f 2 -t 115 -r 1 -b 0 -i 0 -l 1.01 -s 1774544851 -i 0
2,116,1,19.731920,optimal,0,,0.16.17,./hardest -f 2 -t 116 -r 1 -b 0 -i 0 -l 1.01 -s 1774544853 -i 0
2,117,1,19.763762,optimal,0,,0.16.17,./hardest -f 2 -t 117 -r 1 -b 0 -i 0 -l 1.01 -s 1774544855 -i 0
2,118,1,19.794551,optimal,0,,0.16.17,./hardest -f 2 -t 118 -r 1 -b 0 -i 0 -l 1.01 -s 1774544857 -i 0
2,119,1,19.824328,optimal,0,,0.16.17,./hardest -f 2 -t 119 -r 1 -b 0 -i 0 -l 1.01 -s 1774544858 -i 0
2,120,1,19.853136,optimal,0,,0.16.17,./hardest -f 2 -t 120 -r 1 -b 0 -i 0 -l 1.01 -s 1774544860 -i 0
2,121,1,19.881014,optimal,0,,0.16.17,./hardest -f 2 -t 121 -r 1 -b 0 -i 0 -l 1.01 -s 1774544862 -i 0
2,122,1,19.907999,optimal,0,,0.16.17,./hardest -f 2 -t 122 -r 1 -b 0 -i 0 -l 1.01 -s 1774544864 -i 0
2,123,1,19.934126,optimal,0,,0.16.17,./hardest -f 2 -t 123 -r 1 -b 0 -i 0 -l 1.01 -s 1774544866 -i 0
2,124,1,19.959429,optimal,0,,0.16.17,./hardest -f 2 -t 124 -r 1 -b 0 -i 0 -l 1.01 -s 1774544869 -i 0
2,125,1,19.983940,optimal,0,,0.16.17,./hardest -f 2 -t 125 -r 1 -b 0 -i 0 -l 1.01 -s 1774544871 -i 0
2,126,1,20.007691,optimal,0,,0.16.17,./hardest -f 2 -t 126 -r 1 -b 0 -i 0 -l 1.01 -s 1774544873 -i 0
2,127,1,20.053727,optimal,0,,0.16.17,./hardest -f 2 -t 127 -r 1 -b 0 -i 0 -l 1.01 -s 1774544876 -i 0
2,128,1,20.098415,optimal,0,,0.16.17,./hardest -f 2 -t 128 -r 1 -b 0 -i 0 -l 1.01 -s 1774544878 -i 0
2,129,1,20.141749,optimal,0,,0.16.17,./hardest -f 2 -t 129 -r 1 -b 0 -i 0 -l 1.01 -s 1774544881 -i 0
2,130,1,20.183778,optimal,0,,0.16.17,./hardest -f 2 -t 130 -r 1 -b 0 -i 0 -l 1.01 -s 1774544884 -i 0
2,131,1,20.224552,optimal,0,,0.16.17,./hardest -f 2 -t 131 -r 1 -b 0 -i 0 -l 1.01 -s 1774544887 -i 0
2,132,1,20.264117,optimal,0,,0.16.17,./hardest -f 2 -t 132 -r 1 -b 0 -i 0 -l 1.01 -s 1774544889 -i 0
2,133,1,20.302518,optimal,0,,0.16.17,./hardest -f 2 -t 133 -r 1 -b 0 -i 0 -l 1.01 -s 1774544892 -i 0
2,134,1,20.339796,optimal,0,,0.16.17,./hardest -f 2 -t 134 -r 1 -b 0 -i 0 -l 1.01 -s 1774544895 -i 0
2,135,1,20.375993,optimal,0,,0.16.17,./hardest -f 2 -t 135 -r 1 -b 0 -i 0 -l 1.01 -s 1774544899 -i 0
2,136,1,20.411148,optimal,0,,0.16.17,./hardest -f 2 -t 136 -r 1 -b 0 -i 0 -l 1.01 -s 1774544902 -i 0
2,137,1,20.445298,optimal,0,,0.16.17,./hardest -f 2 -t 137 -r 1 -b 0 -i 0 -l 1.01 -s 1774544905 -i 0
2,138,1,20.478478,optimal,0,,0.16.17,./hardest -f 2 -t 138 -r 1 -b 0 -i 0 -l 1.01 -s 1774544908 -i 0
2,139,1,20.510722,optimal,0,,0.16.17,./hardest -f 2 -t 139 -r 1 -b 0 -i 0 -l 1.01 -s 1774544912 -i 0
2,140,1,20.542065,optimal,0,,0.16.17,./hardest -f 2 -t 140 -r 1 -b 0 -i 0 -l 1.01 -s 1774544915 -i 0
2,141,1,20.572535,optimal,0,,0.16.17,./hardest -f 2 -t 141 -r 1 -b 0 -i 0 -l 1.01 -s 1774544919 -i 0
2,142,1,20.602165,optimal,0,,0.16.17,./hardest -f 2 -t 142 -r 1 -b 0 -i 0 -l 1.01 -s 1774544922 -i 0
2,143,1,20.630982,optimal,0,,0.16.17,./hardest -f 2 -t 143 -r 1 -b 0 -i 0 -l 1.01 -s 1774544926 -i 0
2,144,1,20.659014,optimal,0,,0.16.17,./hardest -f 2 -t 144 -r 1 -b 0 -i 0 -l 1.01 -s 1774544930 -i 0
2,145,1,20.686288,optimal,0,,0.16.17,./hardest -f 2 -t 145 -r 1 -b 0 -i 0 -l 1.01 -s 1774544935 -i 0
2,146,1,20.712830,optimal,0,,0.16.17,./hardest -f 2 -t 146 -r 1 -b 0 -i 0 -l 1.01 -s 1774544940 -i 0
2,147,1,20.738663,optimal,0,,0.16.17,./hardest -f 2 -t 147 -r 1 -b 0 -i 0 -l 1.01 -s 1774544944 -i 0
2,148,1,20.763811,optimal,0,,0.16.17,./hardest -f 2 -t 148 -r 1 -b 0 -i 0 -l 1.01 -s 1774544948 -i 0
2,149,1,20.788296,optimal,0,,0.16.17,./hardest -f 2 -t 149 -r 1 -b 0 -i 0 -l 1.01 -s 1774544953 -i 0
2,150,1,20.812141,optimal,0,,0.16.17,./hardest -f 2 -t 150 -r 1 -b 0 -i 0 -l 1.01 -s 1774544957 -i 0
2,151,1,20.835366,optimal,0,,0.16.17,./hardest -f 2 -t 151 -r 1 -b 0 -i 0 -l 1.01 -s 1774544962 -i 0
2,152,1,20.857991,optimal,0,,0.16.17,./hardest -f 2 -t 152 -r 1 -b 0 -i 0 -l 1.01 -s 1774544966 -i 0
2,153,1,20.880036,optimal,0,,0.16.17,./hardest -f 2 -t 153 -r 1 -b 0 -i 0 -l 1.01 -s 1774544971 -i 0
2,154,1,20.901518,optimal,0,,0.16.17,./hardest -f 2 -t 154 -r 1 -b 0 -i 0 -l 1.01 -s 1774544976 -i 0
2,155,1,20.922456,optimal,0,,0.16.17,./hardest -f 2 -t 155 -r 1 -b 0 -i 0 -l 1.01 -s 1774544981 -i 0
2,156,1,20.942866,optimal,0,,0.16.17,./hardest -f 2 -t 156 -r 1 -b 0 -i 0 -l 1.01 -s 1774544986 -i 0
2,157,1,20.962766,optimal,0,,0.16.17,./hardest -f 2 -t 157 -r 1 -b 0 -i 0 -l 1.01 -s 1774544991 -i 0
2,158,1,20.982171,optimal,0,,0.16.17,./hardest -f 2 -t 158 -r 1 -b 0 -i 0 -l 1.01 -s 1774544996 -i 0
2,159,1,21.001097,optimal,0,,0.16.17,./hardest -f 2 -t 159 -r 1 -b 0 -i 0 -l 1.01 -s 1774545002 -i 0
2,160,1,21.032979,optimal,0,,0.16.17,./hardest -f 2 -t 160 -r 1 -b 0 -i 0 -l 1.01 -s 1774545008 -i 0
2,161,1,21.069036,optimal,0,,0.16.17,./hardest -f 2 -t 161 -r 1 -b 0 -i 0 -l 1.01 -s 1774545014 -i 0
2,162,1,21.104218,optimal,0,,0.16.17,./hardest -f 2 -t 162 -r 1 -b 0 -i 0 -l 1.01 -s 1774545020 -i 0
2,163,1,21.138552,optimal,0,,0.16.17,./hardest -f 2 -t 163 -r 1 -b 0 -i 0 -l 1.01 -s 1774545027 -i 0
2,164,1,21.172064,optimal,0,,0.16.17,./hardest -f 2 -t 164 -r 1 -b 0 -i 0 -l 1.01 -s 1774545033 -i 0
2,165,1,21.204777,optimal,0,,0.16.17,./hardest -f 2 -t 165 -r 1 -b 0 -i 0 -l 1.01 -s 1774545040 -i 0
2,166,1,21.236715,optimal,0,,0.16.17,./hardest -f 2 -t 166 -r 1 -b 0 -i 0 -l 1.01 -s 1774545047 -i 0
2,167,1,21.267901,optimal,0,,0.16.17,./hardest -f 2 -t 167 -r 1 -b 0 -i 0 -l 1.01 -s 1774545054 -i 0
2,168,1,21.298358,optimal,0,,0.16.17,./hardest -f 2 -t 168 -r 1 -b 0 -i 0 -l 1.01 -s 1774545061 -i 0
2,169,1,21.328106,optimal,0,,0.16.17,./hardest -f 2 -t 169 -r 1 -b 0 -i 0 -l 1.01 -s 1774545068 -i 0
2,170,1,21.357165,optimal,0,,0.16.17,./hardest -f 2 -t 170 -r 1 -b 0 -i 0 -l 1.01 -s 1774545076 -i 0
2,171,1,21.385557,optimal,0,,0.16.17,./hardest -f 2 -t 171 -r 1 -b 0 -i 0 -l 1.01 -s 1774545083 -i 0
2,172,1,21.413298,optimal,0,,0.16.17,./hardest -f 2 -t 172 -r 1 -b 0 -i 0 -l 1.01 -s 1774545091 -i 0
2,173,1,21.440409,optimal,0,,0.16.17,./hardest -f 2 -t 173 -r 1 -b 0 -i 0 -l 1.01 -s 1774545101 -i 0
2,174,1,21.466907,optimal,0,,0.16.17,./hardest -f 2 -t 174 -r 1 -b 0 -i 0 -l 1.01 -s 1774545109 -i 0
2,175,1,21.492809,optimal,0,,0.16.17,./hardest -f 2 -t 175 -r 1 -b 0 -i 0 -l 1.01 -s 1774545118 -i 0
2,176,1,21.518132,optimal,0,,0.16.17,./hardest -f 2 -t 176 -r 1 -b 0 -i 0 -l 1.01 -s 1774545127 -i 0
2,177,1,21.542892,optimal,0,,0.16.17,./hardest -f 2 -t 177 -r 1 -b 0 -i 0 -l 1.01 -s 1774545136 -i 0
2,178,1,21.567105,optimal,0,,0.16.17,./hardest -f 2 -t 178 -r 1 -b 0 -i 0 -l 1.01 -s 1774545145 -i 0
2,179,1,21.590784,optimal,0,,0.16.17,./hardest -f 2 -t 179 -r 1 -b 0 -i 0 -l 1.01 -s 1774545154 -i 0
2,180,1,21.613946,optimal,0,,0.16.17,./hardest -f 2 -t 180 -r 1 -b 0 -i 0 -l 1.01 -s 1774545164 -i 0
2,181,1,21.636605,optimal,0,,0.16.17,./hardest -f 2 -t 181 -r 1 -b 0 -i 0 -l 1.01 -s 1774545174 -i 0
2,182,1,21.658772,optimal,0,,0.16.17,./hardest -f 2 -t 182 -r 1 -b 0 -i 0 -l 1.01 -s 1774545183 -i 0
2,183,1,21.680463,optimal,0,,0.16.17,./hardest -f 2 -t 183 -r 1 -b 0 -i 0 -l 1.01 -s 1774545194 -i 0
2,184,1,21.701690,optimal,0,,0.16.17,./hardest -f 2 -t 184 -r 1 -b 0 -i 0 -l 1.01 -s 1774545204 -i 0
2,185,1,21.722464,optimal,0,,0.16.17,./hardest -f 2 -t 185 -r 1 -b 0 -i 0 -l 1.01 -s 1774545214 -i 0
2,186,1,21.742799,optimal,0,,0.16.17,./hardest -f 2 -t 186 -r 1 -b 0 -i 0 -l 1.01 -s 1774545224 -i 0
